quiz_id,course_id,difficulty_level,title,description,total_questions,passing_score,time_limit,created_at
168,56,Hard,Complete Data Analysis Course - Hard Quiz,"Test your hard level knowledge of Complete Data Analysis Course. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
169,57,Easy,Computer Vision from Scratch - Easy Quiz,"Test your easy level knowledge of Computer Vision from Scratch. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
170,57,Medium,Computer Vision from Scratch - Medium Quiz,"Test your medium level knowledge of Computer Vision from Scratch. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
171,57,Hard,Computer Vision from Scratch - Hard Quiz,"Test your hard level knowledge of Computer Vision from Scratch. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
172,58,Easy,AI Masterclass - Easy Quiz,"Test your easy level knowledge of AI Masterclass. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
173,58,Medium,AI Masterclass - Medium Quiz,"Test your medium level knowledge of AI Masterclass. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
174,58,Hard,AI Masterclass - Hard Quiz,"Test your hard level knowledge of AI Masterclass. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
175,59,Easy,Learn NLP - Easy Quiz,"Test your easy level knowledge of Learn NLP. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
176,59,Medium,Learn NLP - Medium Quiz,"Test your medium level knowledge of Learn NLP. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
177,59,Hard,Learn NLP - Hard Quiz,"Test your hard level knowledge of Learn NLP. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
178,60,Easy,Learn AI - Easy Quiz,"Test your easy level knowledge of Learn AI. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
179,60,Medium,Learn AI - Medium Quiz,"Test your medium level knowledge of Learn AI. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
180,60,Hard,Learn AI - Hard Quiz,"Test your hard level knowledge of Learn AI. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
181,61,Easy,Big Data from Scratch - Easy Quiz,"Test your easy level knowledge of Big Data from Scratch. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
182,61,Medium,Big Data from Scratch - Medium Quiz,"Test your medium level knowledge of Big Data from Scratch. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
183,61,Hard,Big Data from Scratch - Hard Quiz,"Test your hard level knowledge of Big Data from Scratch. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
184,62,Easy,Machine Learning for Advanceds - Easy Quiz,"Test your easy level knowledge of Machine Learning for Advanceds. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
185,62,Medium,Machine Learning for Advanceds - Medium Quiz,"Test your medium level knowledge of Machine Learning for Advanceds. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
186,62,Hard,Machine Learning for Advanceds - Hard Quiz,"Test your hard level knowledge of Machine Learning for Advanceds. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
187,63,Easy,Complete Data Visualization Course - Easy Quiz,"Test your easy level knowledge of Complete Data Visualization Course. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
188,63,Medium,Complete Data Visualization Course - Medium Quiz,"Test your medium level knowledge of Complete Data Visualization Course. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
189,63,Hard,Complete Data Visualization Course - Hard Quiz,"Test your hard level knowledge of Complete Data Visualization Course. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
190,64,Easy,Professional AI - Easy Quiz,"Test your easy level knowledge of Professional AI. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
191,64,Medium,Professional AI - Medium Quiz,"Test your medium level knowledge of Professional AI. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
192,64,Hard,Professional AI - Hard Quiz,"Test your hard level knowledge of Professional AI. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
193,65,Easy,Master NLP - Easy Quiz,"Test your easy level knowledge of Master NLP. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
194,65,Medium,Master NLP - Medium Quiz,"Test your medium level knowledge of Master NLP. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
195,65,Hard,Master NLP - Hard Quiz,"Test your hard level knowledge of Master NLP. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
196,66,Easy,Complete Statistics Course - Easy Quiz,"Test your easy level knowledge of Complete Statistics Course. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
197,66,Medium,Complete Statistics Course - Medium Quiz,"Test your medium level knowledge of Complete Statistics Course. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
198,66,Hard,Complete Statistics Course - Hard Quiz,"Test your hard level knowledge of Complete Statistics Course. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
199,67,Easy,NLP for Advanceds - Easy Quiz,"Test your easy level knowledge of NLP for Advanceds. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
200,67,Medium,NLP for Advanceds - Medium Quiz,"Test your medium level knowledge of NLP for Advanceds. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
201,67,Hard,NLP for Advanceds - Hard Quiz,"Test your hard level knowledge of NLP for Advanceds. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
202,68,Easy,WordPress Fundamentals - Easy Quiz,"Test your easy level knowledge of WordPress Fundamentals. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
203,68,Medium,WordPress Fundamentals - Medium Quiz,"Test your medium level knowledge of WordPress Fundamentals. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
204,68,Hard,WordPress Fundamentals - Hard Quiz,"Test your hard level knowledge of WordPress Fundamentals. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
205,69,Easy,Angular from Scratch - Easy Quiz,"Test your easy level knowledge of Angular from Scratch. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
206,69,Medium,Angular from Scratch - Medium Quiz,"Test your medium level knowledge of Angular from Scratch. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
207,69,Hard,Angular from Scratch - Hard Quiz,"Test your hard level knowledge of Angular from Scratch. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
208,70,Easy,Master Node.js - Easy Quiz,"Test your easy level knowledge of Master Node.js. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
209,70,Medium,Master Node.js - Medium Quiz,"Test your medium level knowledge of Master Node.js. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
210,70,Hard,Master Node.js - Hard Quiz,"Test your hard level knowledge of Master Node.js. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
211,71,Easy,Advanced Next.js - Easy Quiz,"Test your easy level knowledge of Advanced Next.js. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
212,71,Medium,Advanced Next.js - Medium Quiz,"Test your medium level knowledge of Advanced Next.js. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
213,71,Hard,Advanced Next.js - Hard Quiz,"Test your hard level knowledge of Advanced Next.js. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
214,72,Easy,Professional HTML/CSS - Easy Quiz,"Test your easy level knowledge of Professional HTML/CSS. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
215,72,Medium,Professional HTML/CSS - Medium Quiz,"Test your medium level knowledge of Professional HTML/CSS. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
216,72,Hard,Professional HTML/CSS - Hard Quiz,"Test your hard level knowledge of Professional HTML/CSS. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
217,73,Easy,Advanced HTML/CSS - Easy Quiz,"Test your easy level knowledge of Advanced HTML/CSS. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
218,73,Medium,Advanced HTML/CSS - Medium Quiz,"Test your medium level knowledge of Advanced HTML/CSS. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
219,73,Hard,Advanced HTML/CSS - Hard Quiz,"Test your hard level knowledge of Advanced HTML/CSS. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
220,74,Easy,Professional Node.js - Easy Quiz,"Test your easy level knowledge of Professional Node.js. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
221,74,Medium,Professional Node.js - Medium Quiz,"Test your medium level knowledge of Professional Node.js. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
222,74,Hard,Professional Node.js - Hard Quiz,"Test your hard level knowledge of Professional Node.js. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
223,75,Easy,React for Advanceds - Easy Quiz,"Test your easy level knowledge of React for Advanceds. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
224,75,Medium,React for Advanceds - Medium Quiz,"Test your medium level knowledge of React for Advanceds. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
225,75,Hard,React for Advanceds - Hard Quiz,"Test your hard level knowledge of React for Advanceds. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
226,76,Easy,Professional React - Easy Quiz,"Test your easy level knowledge of Professional React. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
227,76,Medium,Professional React - Medium Quiz,"Test your medium level knowledge of Professional React. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
228,76,Hard,Professional React - Hard Quiz,"Test your hard level knowledge of Professional React. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
229,77,Easy,Professional WordPress - Easy Quiz,"Test your easy level knowledge of Professional WordPress. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
230,77,Medium,Professional WordPress - Medium Quiz,"Test your medium level knowledge of Professional WordPress. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
231,77,Hard,Professional WordPress - Hard Quiz,"Test your hard level knowledge of Professional WordPress. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
232,78,Easy,Vue.js Masterclass - Easy Quiz,"Test your easy level knowledge of Vue.js Masterclass. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
233,78,Medium,Vue.js Masterclass - Medium Quiz,"Test your medium level knowledge of Vue.js Masterclass. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
234,78,Hard,Vue.js Masterclass - Hard Quiz,"Test your hard level knowledge of Vue.js Masterclass. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
235,79,Easy,Learn Vue.js - Easy Quiz,"Test your easy level knowledge of Learn Vue.js. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
236,79,Medium,Learn Vue.js - Medium Quiz,"Test your medium level knowledge of Learn Vue.js. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
237,79,Hard,Learn Vue.js - Hard Quiz,"Test your hard level knowledge of Learn Vue.js. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
238,80,Easy,Vue.js Masterclass - Easy Quiz,"Test your easy level knowledge of Vue.js Masterclass. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
239,80,Medium,Vue.js Masterclass - Medium Quiz,"Test your medium level knowledge of Vue.js Masterclass. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
240,80,Hard,Vue.js Masterclass - Hard Quiz,"Test your hard level knowledge of Vue.js Masterclass. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
241,81,Easy,Complete Laravel Course - Easy Quiz,"Test your easy level knowledge of Complete Laravel Course. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
242,81,Medium,Complete Laravel Course - Medium Quiz,"Test your medium level knowledge of Complete Laravel Course. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
243,81,Hard,Complete Laravel Course - Hard Quiz,"Test your hard level knowledge of Complete Laravel Course. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
244,82,Easy,Next.js Masterclass - Easy Quiz,"Test your easy level knowledge of Next.js Masterclass. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
245,82,Medium,Next.js Masterclass - Medium Quiz,"Test your medium level knowledge of Next.js Masterclass. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
246,82,Hard,Next.js Masterclass - Hard Quiz,"Test your hard level knowledge of Next.js Masterclass. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
247,83,Easy,WordPress Fundamentals - Easy Quiz,"Test your easy level knowledge of WordPress Fundamentals. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
248,83,Medium,WordPress Fundamentals - Medium Quiz,"Test your medium level knowledge of WordPress Fundamentals. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
249,83,Hard,WordPress Fundamentals - Hard Quiz,"Test your hard level knowledge of WordPress Fundamentals. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
